1767	65
2885	4
691	87
1747	33
754	349
733	53
4682	28
3295	73
2048	8
1460	136
1617	38
703	303
3071	95
2142	6
1194	12
963	6
2257	9
893	54
4282	3
1879	527
1669	12
1125	68
876	62
5399	213
5635	123
1204	8
1811	1
694	55
1782	105
1056	55
3343	36
698	79
772	102
1277	75
2828	183
4036	37
1263	17
2281	45
1421	122
712	182
5366	359
1912	58
3593	157
1189	1
1009	36
2978	90
979	1
1222	359
1556	28
2394	120
1091	66
1961	97
1234	56
866	51
895	23
4214	45
2141	23
1368	120
4717	103
2502	405
3635	318
785	154
696	33
737	270
755	157
1389	83
1162	186
2567	15
1050	2
2570	3
684	465
800	3
832	6
3531	64
968	26
1645	17
1379	30
5081	161
2376	125
3924	72
1473	68
1288	9
708	18
1753	41
1340	102
699	27
5622	24
1561	0
1075	165
1132	16
5411	15
1064	350
1831	10
1710	226
706	455
870	89
4880	2
882	198
817	109
1295	3
687	184
719	21
778	135
1334	5
696	127
1603	4
3631	1
2652	12
1719	146
783	14
743	9
3206	233
787	142
1873	7
745	164
1596	58
1706	449
1106	81
4061	5
1396	137
871	227
5627	351
4176	56
5202	57
1197	126
793	86
1417	1
772	23
1072	8
947	182
710	98
1533	86
844	37
2294	54
3097	119
1574	56
1904	22
728	460
683	455
814	55
828	89
1076	91
1045	59
686	120
2120	0
2010	87
688	185
694	167
1349	55
862	212
2835	418
1747	125
999	14
726	124
2895	328
849	13
901	83
1566	6
732	67
1387	130
701	280
1044	27
1095	13
1315	57
3057	0
1300	1
2171	139
2338	5
1636	43
707	235
4527	7
1197	2
1971	127
4605	37
3828	77
840	134
925	1
692	70
781	37
683	211
768	9
1813	220
2122	112
1939	90
1994	13
712	359
814	144
2048	11
772	0
2154	15
1163	57
2884	4
1090	15
918	19
897	19
1588	24
2574	3
1461	12
1741	5
3667	82
1681	4
1031	55
1680	262
2372	283
684	222
5079	1
696	286
736	34
839	34
2017	15
860	0
3846	9
2590	294
962	163
1051	1
1103	124
730	486
3271	45
754	199
2036	444
2194	4
1273	3
692	183
799	147
932	182
1624	370
3932	55
817	370
1402	108
1609	24
2070	213
1207	28
889	17
733	140
1908	7
1436	52
763	85
845	12
1615	112
755	206
1899	3
2530	23
1793	19
4370	196
3206	229
2058	55
1273	49
4493	354
2148	4
4269	116
1132	120
949	14
1447	5
4254	57
2439	6
5566	23
4554	1
1930	3
1695	52
964	151
697	370
3718	48
2319	15
2359	102
2473	8
844	17
826	197
701	31
931	39
3760	398
2173	19
719	47
1277	143
2490	27
710	222
1115	200
4517	1
5572	2
1047	37
1036	6
715	119
2342	12
2227	104
1000	304
1452	128
1251	16
3094	5
3832	1
774	15
3353	95
2033	0
2062	368
699	115
1759	3
1320	10
1840	5
687	554
1550	53
703	177
1223	48
872	220
2077	19
691	70
769	53
1931	204
780	62
2904	84
1520	44
1539	74
1007	46
2417	127
1431	11
907	101
704	46
1335	23
1143	13
1022	113
780	143
1796	5
5436	1
688	109
3979	13
2762	0
4798	79
689	364
1059	65
885	12
2194	12
3386	3
2634	66
1320	119
2769	138
936	115
1279	17
895	86
5184	622
1396	428
832	45
1052	520
951	10
952	192
4978	0
2247	10
4078	126
1116	0
1832	85
1918	10
3748	219
1818	311
2803	2
3020	15
825	59
931	85
3318	5
929	17
2292	17
1662	53
1832	127
814	11
1168	350
685	229
760	212
2573	0
726	275
1302	240
5399	0
4988	37
2584	31
1006	50
4489	68
983	141
2098	28
3003	121
2877	161
1956	37
1072	220
774	43
734	136
1867	149
2426	19
1783	36
4265	0
3344	44
5315	127
4482	56
2187	165
1812	9
811	333
827	134
733	143
1996	16
770	15
978	28
1715	12
686	44
730	8
905	110
3128	7
746	126
4485	461
1119	0
737	7
1552	74
797	100
902	3
796	208
2673	219
1378	16
1451	56
2928	70
703	107
865	213
761	187
4257	18
1493	219
1883	431
2544	3
835	203
934	259
2407	213
683	326
3175	39
1236	144
1034	61
1110	140
2438	0
791	331
1073	29
966	162
725	484
2276	64
1754	2
736	232
1059	11
905	135
3759	6
5184	48
994	9
773	136
1237	19
829	2
1051	34
2489	24
1004	102
1884	299
4540	0
683	121
703	77
855	6
2333	479
973	10
695	58
2151	27
969	222
5443	40
758	144
1912	616
2539	379
1205	15
1542	1
3578	0
1341	487
4113	2
3372	488
1054	18
1154	395
2472	46
4546	0
753	85
3395	1
997	19
912	3
2020	93
1754	4
3944	12
1788	50
1837	2
1466	27
5047	78
1159	153
837	11
1439	166
1192	348
2344	410
2453	21
1780	50
763	31
1562	12
943	27
1310	60
849	77
3675	2
1120	20
798	434
2873	109
3006	457
684	169
1591	228
5522	37
748	43
1601	14
754	40
3834	52
2738	2
2689	55
964	32
813	97
1200	71
3259	153
1897	147
4049	213
4048	0
1647	272
5278	2
804	55
909	117
2562	20
2282	3
983	4
919	129
839	1
1236	480
2566	277
1304	2
897	13
1867	456
1359	25
1035	15
706	37
4111	10
1395	46
767	250
765	111
2175	119
1970	20
2085	77
2466	199
1083	115
2000	1
1078	20
1149	22
1910	24
2046	2
4322	45
973	92
930	28
4239	48
2672	92
2070	15
3173	0
851	293
3074	31
1187	5
787	235
1204	42
962	92
711	188
749	130
1300	60
3836	169
4625	81
1143	20
1176	0
1379	26
2021	15
1701	3
2195	15
1700	5
2199	45
5269	79
1511	54
1082	58
908	157
752	22
694	199
4949	161
1217	221
2794	0
816	32
1101	29
719	62
1244	41
1578	17
4086	264
1005	4
1505	184
1558	37
705	273
3294	45
744	45
786	94
912	154
690	159
908	324
4608	45
691	91
711	109
2671	205
2526	29
907	120
683	154
1902	61
689	65
3597	48
4794	24
1381	403
1338	25
952	111
772	63
1241	135
922	255
963	89
701	154
1860	16
1151	105
4435	85
686	554
697	71
3829	2
2520	24
1479	3
873	43
1057	332
702	46
725	329
1821	14
1304	54
3346	13
1571	164
1031	11
3702	127
2444	9
2349	79
2213	31
2193	4
1090	506
1052	272
1036	124
2552	10
901	2
762	169
4693	293
757	55
951	238
710	151
3310	35
994	44
4974	23
1883	77
1983	127
4332	5
764	317
1329	141
1394	227
2544	24
1446	71
1943	70
875	93
2502	1
2373	216
3340	280
765	13
993	406
3436	60
1001	9
1624	111
1079	6
1339	85
2684	2
1338	64
5192	55
1395	27
1768	10
3470	30
2884	0
893	386
2576	0
4912	5
5520	92
3559	3
1567	127
1956	98
3206	405
1439	131
1438	56
902	223
1053	65
2001	80
1950	6
2191	147
1522	135
701	25
947	315
2097	3
3388	24
724	70
1266	16
3775	24
772	316
905	2
2553	3
1751	39
1421	570
1831	130
960	71
745	308
727	58
1614	224
710	124
3641	40
2111	6
1121	191
1076	279
2604	126
1409	100
906	151
1096	97
3475	1
1033	2
1701	8
3213	479
720	45
1369	78
4173	2
783	85
767	93
2043	329
2038	12
5105	219
1472	76
1885	6
2106	55
1495	249
2291	1
3648	7
3376	33
750	65
757	373
710	14
899	49
1834	359
1275	2
763	60
2645	3
4072	4
868	230
2174	75
1465	52
2007	14
1235	16
783	52
1940	201
990	10
1202	4
910	304
1444	25
1278	27
737	62
5066	501
1326	184
5272	74
1224	19
4087	70
3530	151
730	411
1814	10
731	163
761	186
3429	17
1272	177
2187	435
920	24
706	389
1891	21
2542	146
980	30
1341	7
3109	19
4726	70
1720	62
2076	85
2022	143
890	53
1821	162
1863	427
2632	159
2582	340
906	186
925	75
1347	43
772	22
768	30
2536	216
1142	2
5288	4
1579	76
1288	19
2338	45
1992	1
1797	221
2286	0
745	426
984	90
2294	105
2957	95
2224	272
4741	254
2105	1
1521	2
1028	25
930	43
1925	94
5043	1
4839	5
4350	37
691	149
1355	10
719	128
2484	147
1248	46
723	0
4053	2
986	24
697	278
854	141
1170	44
2925	5
794	58
1356	361
2863	126
2024	251
3408	26
5680	15
871	60
1173	25
2823	17
2281	147
1699	272
1468	22
1082	84
1103	52
840	5
899	19
2471	0
1501	61
780	46
764	85
814	20
1123	23
928	139
1243	22
2537	55
901	106
1332	17
3120	74
773	53
1785	0
1813	224
1737	0
1070	20
4493	48
1068	46
1045	165
2295	143
1886	1
1237	100
4901	86
931	219
752	9
906	269
815	14
1011	8
3058	19
4746	69
5128	37
1010	73
1357	60
2383	479
757	105
2705	15
801	84
790	48
715	23
1535	0
1429	0
2910	7
1045	8
2094	55
1559	70
1839	10
872	149
3132	55
839	89
2957	128
1030	102
874	233
5255	3
1654	125
929	4
1953	181
930	46
2108	1
1211	331
1072	46
1322	67
4841	1
2548	43
4689	396
1336	276
1051	6
851	14
1531	127
766	316
972	93
3577	63
775	64
969	25
707	44
1915	11
1914	47
1915	3
777	15
1167	14
1960	503
738	32
1652	7
1391	37
2428	1
719	97
891	3
1297	18
1331	13
1055	53
2640	1
1170	32
1668	145
2128	0
4954	165
1050	9
1143	6
1780	73
2493	75
1421	372
2297	5
997	64
2428	42
1335	80
1364	162
1528	13
828	70
1503	326
1082	13
708	20
4059	84
826	64
890	64
687	121
953	16
1997	31
1075	151
1945	15
1333	474
3905	15
690	231
1192	1
2490	314
2647	6
1056	4
1206	212
2689	50
2008	0
4761	7
958	43
1593	23
3809	14
3159	73
2624	43
2524	3
715	38
749	288
1147	213
707	93
2833	12
2217	24
783	185
1150	117
789	137
723	166
707	189
1141	97
1278	9
4024	1
1335	30
3364	141
767	75
2597	286
3368	114
860	34
2396	11
1499	21
4627	38
787	59
918	90
1166	60
936	55
3305	87
838	110
693	80
1747	189
5229	127
1095	15
725	323
3708	5
919	151
818	287
924	485
1619	13
798	90
1807	138
1680	3
4826	286
1128	4
2914	48
1293	77
954	8
1721	133
4026	45
737	22
1060	237
1450	3
1183	61
889	71
4965	7
973	65
3213	23
988	334
1551	52
1139	456
689	26
3607	15
883	291
4461	219
1047	259
986	20
2476	5
1160	32
1521	85
3087	211
698	85
4449	0
5536	21
751	59
1262	2
3431	28
3550	0
4299	1
849	53
1157	12
1688	211
985	52
5595	19
907	85
895	122
1104	8
1930	14
2295	92
1921	38
699	110
814	286
912	118
1273	39
1717	145
2178	4
713	281
2429	47
1032	4
1322	164
1875	15
3425	33
4248	3
2096	322
1081	125
3992	194
1036	157
725	189
1164	171
1595	147
1885	5
954	199
869	23
950	129
1474	63
705	199
1747	41
1008	71
4321	37
2285	49
2055	265
1879	295
3987	90
910	70
1822	4
1339	0
744	42
820	197
886	39
2424	20
1657	88
1480	28
1723	6
3481	87
1343	7
1077	7
1259	246
3198	24
688	416
773	35
1046	167
870	60
1174	114
2207	85
1204	48
4932	124
781	245
2798	1
4418	55
2518	92
897	46
1494	2
949	6
901	45
1267	4
725	73
3744	5
1380	0
1516	131
4533	2
3749	11
801	179
2175	7
2894	168
877	107
979	147
744	147
798	7
1053	183
719	264
949	4
722	225
2926	54
1714	76
843	25
817	219
1389	37
4096	31
1751	9
4273	22
787	153
2742	4
755	16
1571	109
716	134
721	88
877	331
943	138
3138	2
691	304
1013	74
5620	64
801	1
2181	7
1001	5
1218	81
1652	9
1011	324
3582	75
2130	288
1201	0
714	162
1576	72
774	46
1331	58
3717	194
738	9
703	95
781	45
798	39
3271	269
3351	4
1537	25
2375	298
2296	224
2746	0
751	27
3132	2
1919	34
2524	158
1119	101
1247	6
2058	62
934	190
904	32
737	81
3366	288
1233	6
4456	129
867	67
691	21
3198	17
1130	4
863	8
1289	54
686	2
927	6
1475	74
726	88
2318	45
5385	16
1124	90
1146	7
687	412
3076	19
1328	109
962	20
1190	257
1026	53
701	120
3061	15
1883	57
1053	85
1438	190
1060	178
1254	128
873	18
767	52
2281	393
3163	17
952	10
705	67
1566	2
1053	49
733	223
3181	5
737	266
699	169
2576	8
1031	13
1052	36
3687	46
3376	112
757	211
976	170
1950	4
1716	181
2631	9
1308	25
1032	256
855	16
2273	20
1847	48
694	127
684	559
952	0
840	43
5652	13
4820	55
1479	2
1277	44
3371	106
872	5
876	36
888	89
701	37
1202	240
1207	5
2336	20
1519	167
880	9
4318	13
1195	39
742	0
2409	178
1209	152
1405	84
1730	22
3359	18
1085	55
2934	432
2863	63
1000	474
4168	24
862	251
2692	153
688	80
3467	14
1658	16
2647	2
3337	74
4345	11
1006	347
1471	6
1025	250
1505	50
683	82
1133	42
1460	223
4727	0
2521	39
1071	207
3604	547
719	20
2495	40
974	90
3264	198
2425	163
1319	62
1750	219
1401	9
2828	2
879	64
3317	300
1676	242
2836	73
1287	6
1248	169
842	19
1733	10
1143	16
741	44
718	12
770	35
847	340
1127	16
815	459
1752	9
3418	10
1744	107
2739	299
683	54
1499	153
1361	218
1121	312
874	35
717	2
1753	225
1205	119
1655	20
732	82
793	111
881	356
1258	138
2634	2
3676	25
941	185
2770	81
2010	161
964	18
842	117
3020	198
1770	27
1443	105
3946	204
4569	5
732	171
687	30
958	101
1276	27
1138	24
1665	10
4204	0
1634	28
908	166
4015	15
702	67
955	36
1465	74
987	231
1974	182
751	85
2794	6
749	35
3451	158
2606	331
949	77
1276	8
3016	3
4432	112
5163	127
884	13
863	109
686	10
841	43
2970	22
2900	255
1523	144
1127	127
2385	1
816	7
4228	1
868	171
817	43
2948	73
881	65
814	147
5303	294
1359	35
1040	149
2766	100
1234	19
787	88
913	20
1832	17
1966	9
3698	48
735	206
1312	2
2549	140
1418	43
1764	9
3481	219
1144	44
791	74
2396	2
876	84
967	36
690	299
772	37
2589	4
2572	17
864	23
4714	40
1327	77
798	15
713	82
1731	343
1919	76
951	79
1759	49
979	7
745	3
3444	14
856	6
1371	2
814	28
703	268
1500	13
741	133
1261	139
1274	6
715	192
705	208
1082	74
4369	15
1349	195
1689	3
691	15
4348	52
2178	60
4215	26
2664	113
1120	62
1133	118
1686	83
2067	0
747	212
715	318
2821	5
1007	6
1448	59
1436	21
758	13
1618	489
1781	137
1883	247
865	164
4222	11
862	61
2332	15
757	20
1526	27
1851	0
1085	7
5409	1
1578	25
1028	1
3449	0
696	203
2240	241
1875	3
745	0
1741	60
2010	5
969	20
687	113
1458	39
788	522
945	81
1308	22
1018	320
1107	127
3279	1
881	414
1500	209
1236	147
2084	28
3355	2
4635	25
1935	7
1150	206
746	416
1025	159
934	4
2948	376
3486	13
963	168
3858	68
1749	10
882	84
949	62
1059	43
1557	193
693	5
1672	119
1482	43
780	48
1263	47
1448	6
684	479
1385	43
1741	13
1176	119
1108	58
3410	14
2057	98
2794	348
706	4
967	133
1568	10
4036	23
684	211
1537	13
749	0
1032	3
1743	15
4883	235
3569	254
1287	129
804	209
1120	53
5486	1
764	369
2425	165
4765	86
781	437
2790	520
2450	214
4294	45
1425	53
2828	86
879	61
815	58
2520	9
898	115
833	52
816	173
1617	27
765	48
4715	86
820	18
5330	205
719	91
814	42
821	299
3624	15
705	7
1552	53
5072	38
1465	200
1285	133
1092	141
1304	67
2918	1
1915	1
713	157
4461	74
756	70
1012	76
2673	26
870	0
792	390
2466	76
2416	73
1419	133
1275	127
840	54
2913	26
898	10
734	315
4317	37
793	146
1430	1
915	6
1134	42
1307	6
758	15
813	40
4319	74
5162	48
1382	91
757	99
894	57
1464	7
901	172
2261	10
1399	94
3923	107
1407	0
902	60
1911	77
5566	33
3437	1
720	6
916	504
3452	336
1538	5
843	280
2092	78
859	330
711	16
687	117
3026	148
1049	209
1200	15
1285	127
4408	136
1008	70
2733	5
2534	9
1575	69
4039	334
1601	37
2522	28
4790	2
1616	43
804	329
851	614
1763	5
1370	79
803	9
3451	1
1001	143
922	281
1228	3
4138	154
2379	2
2096	6
1576	52
4150	247
3426	9
1915	203
1078	1
1333	222
1215	152
2287	74
686	197
4921	0
1548	31
1746	1
829	164
983	34
845	46
1416	1
703	52
1293	10
896	508
749	99
2269	5
4487	4
964	52
806	20
1387	91
908	3
841	197
799	126
849	90
3036	55
774	133
2368	145
1542	23
2914	17
1796	323
1620	32
2159	10
779	176
2346	128
3918	38
3822	264
3699	36
3210	1
1094	127
1096	3
3023	74
814	301
1472	39
2305	12
1637	165
884	101
1160	111
1700	86
1804	119
4386	175
710	68
787	50
3031	256
1855	152
2223	185
1339	6
5420	2
1516	80
3036	28
4817	57
1039	224
2751	74
728	80
3013	51
1277	9
2907	7
1171	452
5524	1
862	201
829	84
4187	28
1561	72
2532	9
2573	3
1024	325
837	16
708	205
743	24
1069	469
1699	15
4361	9
1988	29
921	114
951	217
815	161
721	18
965	53
1668	28
1636	16
2453	55
1765	15
937	313
1116	74
2360	101
691	2
2130	14
1124	16
1161	62
3629	7
916	46
1310	7
811	80
1400	23
809	7
686	45
2220	144
1279	306
746	68
695	45
712	141
684	430
1050	17
880	40
694	59
5371	127
5359	67
2307	142
768	149
713	286
972	343
3644	125
740	22
942	487
4610	0
878	10
819	9
1902	48
1838	23
1899	11
1773	5
705	22
780	85
1515	128
1268	70
1267	36
3238	38
1378	49
2727	47
691	165
1830	292
814	260
3887	0
1536	354
711	5
764	196
1475	23
3343	15
750	129
2263	3
888	487
2065	5
2074	70
2642	15
686	41
730	458
1628	33
845	216
959	8
1116	304
873	14
1217	36
823	22
3580	418
767	79
5130	444
1327	19
1723	5
1102	6
2108	264
772	205
686	205
801	36
2779	90
835	114
2287	127
692	109
700	137
1705	135
2383	125
1736	1
1560	148
1094	58
798	242
3335	2
809	0
984	2
1469	56
998	502
1040	218
694	273
1845	3
1919	9
4283	291
2618	429
1442	109
982	9
1217	370
744	17
2286	1
2033	126
1390	205
4369	9
818	34
2218	5
757	95
1651	119
762	6
1395	101
765	245
700	87
3322	16
1580	12
706	311
792	12
2756	0
864	38
1179	95
3185	86
940	56
5633	78
970	2
1071	13
767	38
1871	127
4982	1
698	121
828	203
739	183
813	67
713	20
1711	75
5614	304
1188	301
4415	256
1754	0
4081	3
3611	155
1642	540
3679	98
1253	1
3619	67
746	102
1952	7
800	32
1596	1
1413	63
5487	182
925	442
1870	63
923	13
1119	85
972	5
810	28
1645	40
2888	0
1312	0
1601	151
1102	140
1398	449
1367	312
854	187
5659	32
1199	20
992	126
3681	148
4769	248
3596	2
861	161
733	94
825	281
1433	291
1343	6
1918	8
839	19
2449	1
1354	35
685	11
3933	74
2330	123
1242	15
1432	3
1333	395
1751	10
4722	64
1921	284
1129	42
1552	20
1951	38
872	109
5491	122
983	135
794	147
2301	368
706	16
847	210
1930	119
1437	1
2181	17
1307	16
819	194
3176	42
3412	2
726	23
1246	4
2076	36
3486	167
752	434
1784	26
699	319
3952	64
2834	268
3218	71
2086	71
3561	521
746	460
1829	104
1169	99
880	53
1117	89
1285	71
704	32
2037	8
2476	10
3474	134
1055	237
4162	7
2104	0
2908	49
715	21
1764	79
687	564
994	5
2978	0
1285	15
1589	15
2622	138
2922	23
1093	75
711	231
5157	15
820	24
1030	83
1200	202
1681	105
4972	166
820	0
1511	13
702	434
2329	7
800	104
2194	13
1220	287
3480	0
3288	14
2152	86
2994	107
3150	244
1357	5
800	199
2152	107
3573	5
1053	59
1218	353
4202	237
1157	27
687	72
3717	416
1648	1
4880	3
773	89
2693	285
1068	213
776	17
4751	67
1446	413
1594	20
4971	5
1459	13
1623	17
1461	39
1815	24
815	101
692	25
4116	403
1060	5
889	43
5606	23
883	22
1227	44
1687	89
687	254
3409	206
944	98
4540	84
726	517
4229	79
2249	169
1314	16
1602	42
4273	12
698	5
859	222
4712	363
1522	17
971	0
684	130
2713	198
3559	0
1791	59
1446	479
762	19
1380	2
1185	296
4560	54
825	328
1193	397
795	22
760	72
984	218
936	59
1219	206
1289	18
1090	30
1709	408
1248	55
715	46
1567	30
3382	3
1632	184
1758	323
1516	153
983	151
1971	139
2139	213
2834	0
3176	138
726	35
4602	13
944	24
1171	542
774	2
1886	24
2931	13
2491	7
3624	75
3924	100
790	86
1295	97
1042	127
1193	371
1056	287
1082	93
1236	156
933	3
3688	215
5316	37
3380	418
3793	12
4984	103
988	67
1816	1
1232	7
3927	1
757	7
3970	119
4293	5
1300	38
732	114
832	115
1997	21
2008	13
719	41
1857	4
868	85
1698	147
2224	143
862	23
1105	214
2428	4
2084	125
770	364
1497	279
1688	119
845	25
3038	219
1781	81
4367	40
1099	87
1138	30
3102	32
3252	318
1949	1
3139	6
3425	13
1041	149
2858	5
724	96
1737	16
1180	78
3958	1
1243	4
867	157
1165	9
1209	23
1072	63
2036	229
755	0
2381	4
2024	86
3704	449
1012	319
2054	17
1533	135
3183	190
1515	67
732	60
710	143
4148	9
2831	2
1045	42
2588	11
885	24
2019	3
1061	5
1147	74
781	297
684	156
4676	0
1421	40
952	56
914	129
929	35
2015	13
4070	0
1483	233
4190	28
2106	189
703	522
2538	4
763	331
772	28
1624	37
1611	37
5066	264
3507	0
1929	28
1279	5
824	78
1664	65
1322	8
3330	2
1865	147
2975	35
704	3
1522	19
966	1
839	37
797	347
3283	2
1539	25
829	4
699	14
971	315
1127	0
709	43
741	24
758	20
1740	121
1712	10
1020	71
3960	12
782	173
1576	187
1850	204
828	60
1107	14
2510	267
986	15
4801	75
783	80
3870	39
852	342
1620	10
5119	277
849	46
689	334
765	9
1882	73
1163	113
1340	132
5244	1
821	48
3527	285
806	9
1512	0
1560	4
1322	1
1479	19
1073	59
895	2
1040	22
3897	90
1670	10
2890	26
5459	52
4204	15
904	22
2463	30
3744	24
971	335
698	34
760	52
1205	228
825	368
1656	19
897	33
1892	194
902	58
2144	424
1082	12
1078	272
751	219
984	22
701	46
1954	12
711	123
1055	569
757	21
1078	68
840	352
873	40
2214	9
1386	46
735	231
879	245
3038	3
3699	39
3445	144
2084	13
694	72
1452	108
2170	7
973	26
2058	7
3929	37
837	133
1457	227
2326	9
1357	2
1973	8
1456	407
746	13
5101	30
1329	0
762	439
1054	421
4900	253
853	169
2164	216
3246	233
1562	7
1056	64
1099	73
1258	80
1324	27
835	24
1982	10
1417	6
2896	24
975	0
1085	169
816	154
2521	4
1727	277
1044	22
4189	130
695	219
2708	391
699	573
1153	26
1003	55
1704	43
1640	9
1889	19
3510	54
2541	33
1958	7
1315	190
2171	244
898	72
4568	2
3690	4
1360	410
1443	13
703	174
916	33
1760	182
688	114
1919	0
2091	2
4978	143
957	17
1065	359
884	114
1337	36
843	290
1333	26
3386	341
694	100
926	157
3138	38
790	192
3363	20
819	123
832	55
738	94
870	19
724	67
1410	20
3177	368
1252	3
1080	44
754	205
3565	653
848	121
1949	5
2568	35
4962	123
2109	8
2829	15
1205	653
893	71
1445	43
761	28
1923	21
4260	1
5594	17
700	154
1641	99
844	324
3216	517
2844	1
918	8
1556	1
1703	159
4781	420
1301	2
4431	7
895	232
3474	39
924	254
907	27
699	173
4407	84
2160	6
2071	174
729	30
1230	11
1001	73
4362	5
2940	7
1040	255
806	168
863	165
1195	124
779	61
1435	42
2096	56
1791	5
1032	29
3572	55
1067	52
3791	22
753	102
971	85
2979	336
1183	194
831	67
802	236
4383	213
697	126
3705	5
1473	393
696	80
1935	5
957	45
958	22
2548	46
1671	6
710	156
734	17
686	19
4241	2
1472	43
873	4
2134	73
893	148
2117	48
1923	330
2392	20
5328	120
726	47
854	2
802	7
1816	51
1161	0
1025	366
1154	8
2100	429
722	5
745	9
3111	7
703	185
717	14
2314	16
686	447
2468	237
3386	112
748	20
688	216
920	42
815	127
1027	10
1438	4
1144	45
2868	6
2591	6
2858	40
3301	1
1667	77
1071	12
1565	6
747	6
1154	4
1537	158
1056	70
721	8
868	59
3461	30
2906	16
713	35
1036	97
811	133
1075	400
